id,seed,type,path,file,step_start,step_end,event,n_maps,action,q_value,q_llm
000302,71,transition,71/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,left,0.895338,0.7
000044,102,off_track,102/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.809728,0.8016
001617,385,intermediate,385/intermediate_step_0181_0183_reach_goal.txt,intermediate_step_0181_0183_reach_goal.txt,181,183,reach_goal,3,right,0.95099,0.9227
001487,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,pickup,0.904382,0.9045
001678,191,intermediate,191/intermediate_step_0051_0053_reach_goal.txt,intermediate_step_0051_0053_reach_goal.txt,51,53,reach_goal,3,forward,0.970299,0.9415
000111,435,off_track,435/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.886385,0.8865
000994,871,worst,871/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.886385,0.85
001619,385,intermediate,385/intermediate_step_0181_0183_reach_goal.txt,intermediate_step_0181_0183_reach_goal.txt,181,183,reach_goal,3,pickup,0.960596,0.95
001306,769,intermediate,769/intermediate_step_0018_0020_open_door.txt,intermediate_step_0018_0020_open_door.txt,18,20,open_door,3,forward,0.868746,0.9
001480,413,transition,413/transition_step_0014_0016_open_door.txt,transition_step_0014_0016_open_door.txt,14,16,open_door,3,forward,0.913517,0.93
001502,413,off_track,413/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.842943,0.86
000173,860,off_track,860/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.886385,0.42
001438,491,intermediate,491/intermediate_step_0063_0065_reach_goal.txt,intermediate_step_0063_0065_reach_goal.txt,63,65,reach_goal,3,forward,0.970299,0.81
001692,955,worst,955/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.834514,0.12
000996,871,worst,871/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.877521,0.1
001331,769,off_track,769/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.851458,0.55
000647,466,off_track,466/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.886385,0.81
000525,614,off_track,614/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.860058,0.79
000832,87,transition,87/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,forward,0.932065,0.67
001215,661,off_track,661/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.95099,0.97
000737,330,off_track,330/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.860058,0.79
000232,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.877521,0.7
000606,466,intermediate,466/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,toggle,0.851458,0.61
000724,330,transition,330/transition_step_0020_0022_reach_goal.txt,transition_step_0020_0022_reach_goal.txt,20,22,reach_goal,3,forward,1.0,0.98
001167,661,transition,661/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,right,0.851458,0.59
000780,458,intermediate,458/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,toggle,0.913517,0.82
000598,466,transition,466/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,forward,0.877521,0.86
000740,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.877521,0.87
000293,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.922745,0.94
001316,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,left,0.960596,0.94
001660,191,transition,191/transition_step_0043_0045_open_door.txt,transition_step_0043_0045_open_door.txt,43,45,open_door,3,forward,0.886385,0.88
000956,99,intermediate,99/intermediate_step_0033_0035_open_door.txt,intermediate_step_0033_0035_open_door.txt,33,35,open_door,3,left,0.913517,0.93
000233,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.886385,0.88
000872,372,worst,372/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.868746,0.84
001401,491,worst,491/worst_step_0025_find_key.txt,worst_step_0025_find_key.txt,25,25,find_key,1,right,0.877521,0.87
000500,614,transition,614/transition_step_0058_0060_reach_goal.txt,transition_step_0058_0060_reach_goal.txt,58,60,reach_goal,3,left,0.9801,0.98
000539,121,transition,121/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,pickup,0.877521,0.79
000885,372,intermediate,372/intermediate_step_0107_0109_find_key.txt,intermediate_step_0107_0109_find_key.txt,107,109,find_key,3,right,0.895338,0.82
000677,214,intermediate,214/intermediate_step_0045_0047_open_door.txt,intermediate_step_0045_0047_open_door.txt,45,47,open_door,3,pickup,0.886385,0.82
001301,769,transition,769/transition_step_0021_0023_open_door.txt,transition_step_0021_0023_open_door.txt,21,23,open_door,3,pickup,0.904382,0.83
001635,385,off_track,385/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.922745,0.85
001264,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.809728,0.05
000672,214,transition,214/transition_step_0048_0050_open_door.txt,transition_step_0048_0050_open_door.txt,48,50,open_door,3,toggle,0.922745,0.04
000261,106,intermediate,106/intermediate_step_0005_0007_open_door.txt,intermediate_step_0005_0007_open_door.txt,5,7,open_door,3,right,0.895338,0.06
000198,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,toggle,0.95099,0.45
001073,663,transition,663/transition_step_0055_0057_reach_goal.txt,transition_step_0055_0057_reach_goal.txt,55,57,reach_goal,3,pickup,0.99,0.55
001605,385,intermediate,385/intermediate_step_0176_0178_open_door.txt,intermediate_step_0176_0178_open_door.txt,176,178,open_door,3,right,0.932065,0.932
000822,87,transition,87/transition_step_0046_0048_find_key.txt,transition_step_0046_0048_find_key.txt,46,48,find_key,3,toggle,0.895338,0.886
001221,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,right,0.834514,0.835
001127,130,intermediate,130/intermediate_step_0052_0054_open_door.txt,intermediate_step_0052_0054_open_door.txt,52,54,open_door,3,pickup,0.932065,0.923
001311,769,transition,769/transition_step_0031_0033_reach_goal.txt,transition_step_0031_0033_reach_goal.txt,31,33,reach_goal,3,right,0.9801,0.961
000796,458,off_track,458/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.842943,0.0
000934,99,worst,99/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.801631,0.823
000638,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.826169,0.0
000108,435,off_track,435/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.842943,0.79
001485,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,right,0.913517,0.874
001443,491,off_track,491/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.886385,0.8864
001504,413,off_track,413/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.842943,0.8345
001646,191,transition,191/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,left,0.834514,0.8345
001604,385,intermediate,385/intermediate_step_0176_0178_open_door.txt,intermediate_step_0176_0178_open_door.txt,176,178,open_door,3,left,0.932065,0.9321
001176,661,intermediate,661/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.834514,0.8345
000234,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.886385,0.87
000063,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.817907,0.77
000110,435,off_track,435/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.868746,0.88
000670,214,transition,214/transition_step_0048_0050_open_door.txt,transition_step_0048_0050_open_door.txt,48,50,open_door,3,forward,0.913517,0.0
000947,99,intermediate,99/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,pickup,0.842943,0.82
001142,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.851458,0.82
001576,805,off_track,805/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.960596,0.95
001422,491,transition,491/transition_step_0059_0061_open_door.txt,transition_step_0059_0061_open_door.txt,59,61,open_door,3,toggle,0.932065,0.9
000188,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.886385,0.86
001439,491,intermediate,491/intermediate_step_0063_0065_reach_goal.txt,intermediate_step_0063_0065_reach_goal.txt,63,65,reach_goal,3,pickup,0.960596,0.94
000314,71,transition,71/transition_step_0004_0006_open_door.txt,transition_step_0004_0006_open_door.txt,4,6,open_door,3,left,0.922745,0.904
001454,491,off_track,491/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.895338,0.886
001506,413,off_track,413/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.834514,0.826
000918,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.868746,0.877
001155,130,off_track,130/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.904382,0.895
000251,106,intermediate,106/intermediate_step_0001_0003_find_key.txt,intermediate_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.851458,0.8
000087,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,right,0.913517,0.85
001182,661,transition,661/transition_step_0018_0020_open_door.txt,transition_step_0018_0020_open_door.txt,18,20,open_door,3,toggle,0.922745,0.0
000970,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,forward,0.9801,0.98
001384,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.842943,0.0
000101,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,pickup,0.970299,0.944
000659,214,transition,214/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.886385,0.791
001089,663,off_track,663/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.877521,0.807
001558,805,intermediate,805/intermediate_step_0077_0079_reach_goal.txt,intermediate_step_0077_0079_reach_goal.txt,77,79,reach_goal,3,forward,0.970299,0.907
001629,385,off_track,385/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.886385,0.873
001146,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.860058,0.834
000800,458,off_track,458/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.886385,0.886
000812,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.860058,0.842
000167,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.868746,0.878
000641,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.834514,0.834
000071,435,transition,435/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,pickup,0.877521,0.839
000950,99,transition,99/transition_step_0036_0038_open_door.txt,transition_step_0036_0038_open_door.txt,36,38,open_door,3,left,0.904382,0.909
001353,343,intermediate,343/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.860058,0.819
001307,769,intermediate,769/intermediate_step_0018_0020_open_door.txt,intermediate_step_0018_0020_open_door.txt,18,20,open_door,3,pickup,0.877521,0.862
000236,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.834514,0.787
001688,955,worst,955/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.842943,0.05
001430,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,left,0.9801,0.85
000669,214,transition,214/transition_step_0048_0050_open_door.txt,transition_step_0048_0050_open_door.txt,48,50,open_door,3,right,0.904382,0.45
001289,769,transition,769/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.842943,0.3
000453,20,intermediate,20/intermediate_step_0272_0274_reach_goal.txt,intermediate_step_0272_0274_reach_goal.txt,272,274,reach_goal,3,right,0.95099,0.6
000743,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.886385,0.9
000623,466,transition,466/transition_step_0111_0113_reach_goal.txt,transition_step_0111_0113_reach_goal.txt,111,113,reach_goal,3,pickup,0.99,0.98
000662,214,intermediate,214/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.860058,0.89
000568,121,intermediate,121/intermediate_step_0097_0099_reach_goal.txt,intermediate_step_0097_0099_reach_goal.txt,97,99,reach_goal,3,forward,0.970299,0.99
000359,700,worst,700/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.826169,0.88
001426,491,intermediate,491/intermediate_step_0056_0058_open_door.txt,intermediate_step_0056_0058_open_door.txt,56,58,open_door,3,forward,0.886385,0.88
000981,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.860058,0.81
001312,769,transition,769/transition_step_0031_0033_reach_goal.txt,transition_step_0031_0033_reach_goal.txt,31,33,reach_goal,3,forward,1.0,0.97
001569,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.886385,0.84
000972,99,intermediate,99/intermediate_step_0042_0044_reach_goal.txt,intermediate_step_0042_0044_reach_goal.txt,42,44,reach_goal,3,toggle,0.970299,0.94
000412,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.913517,0.973
000011,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,pickup,0.860058,0.964
000714,330,transition,330/transition_step_0011_0013_open_door.txt,transition_step_0011_0013_open_door.txt,11,13,open_door,3,toggle,0.932065,0.979
000266,106,transition,106/transition_step_0018_0020_reach_goal.txt,transition_step_0018_0020_reach_goal.txt,18,20,reach_goal,3,left,0.9801,0.994
000366,700,transition,700/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,toggle,0.851458,0.946
001031,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.868746,0.78
000095,435,transition,435/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,pickup,0.99,0.96
000093,435,transition,435/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,right,0.9801,0.95
000219,270,off_track,270/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.868746,0.7
000316,71,transition,71/transition_step_0004_0006_open_door.txt,transition_step_0004_0006_open_door.txt,4,6,open_door,3,forward,0.932065,0.86
000898,372,intermediate,372/intermediate_step_0148_0150_open_door.txt,intermediate_step_0148_0150_open_door.txt,148,150,open_door,3,forward,0.94148,0.22
000287,106,off_track,106/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.868746,0.18
001715,955,intermediate,955/intermediate_step_0083_0085_open_door.txt,intermediate_step_0083_0085_open_door.txt,83,85,open_door,3,pickup,0.868746,0.12
001526,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,left,0.868746,0.05
001150,130,off_track,130/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.886385,0.07
001575,805,off_track,805/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.94148,0.85
000264,106,intermediate,106/intermediate_step_0005_0007_open_door.txt,intermediate_step_0005_0007_open_door.txt,5,7,open_door,3,toggle,0.886385,0.65
001064,663,intermediate,663/intermediate_step_0047_0049_open_door.txt,intermediate_step_0047_0049_open_door.txt,47,49,open_door,3,left,0.932065,0.45
000021,102,transition,102/transition_step_0039_0041_open_door.txt,transition_step_0039_0041_open_door.txt,39,41,open_door,3,right,0.895338,0.55
001151,130,off_track,130/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.895338,0.7
001521,805,worst,805/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.851458,0.851
001424,491,intermediate,491/intermediate_step_0056_0058_open_door.txt,intermediate_step_0056_0058_open_door.txt,56,58,open_door,3,left,0.922745,0.923
001305,769,intermediate,769/intermediate_step_0018_0020_open_door.txt,intermediate_step_0018_0020_open_door.txt,18,20,open_door,3,right,0.886385,0.878
001131,130,transition,130/transition_step_0060_0062_reach_goal.txt,transition_step_0060_0062_reach_goal.txt,60,62,reach_goal,3,right,0.9801,0.9801
000984,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.851458,0.851
