id,seed,type,path,file,step_start,step_end,event,n_maps,action,q_value,q_llm
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,pickup,0.860058,0.1
000007,102,transition,102/transition_step_0004_0006_find_key.txt,transition_step_0004_0006_find_key.txt,4,6,find_key,3,toggle,0.851458,0.1
000847,87,intermediate,87/intermediate_step_0053_0055_reach_goal.txt,intermediate_step_0053_0055_reach_goal.txt,53,55,reach_goal,3,left,0.95099,0.92
000847,87,intermediate,87/intermediate_step_0053_0055_reach_goal.txt,intermediate_step_0053_0055_reach_goal.txt,53,55,reach_goal,3,right,0.960596,0.92
000847,87,intermediate,87/intermediate_step_0053_0055_reach_goal.txt,intermediate_step_0053_0055_reach_goal.txt,53,55,reach_goal,3,forward,0.970299,0.96
000847,87,intermediate,87/intermediate_step_0053_0055_reach_goal.txt,intermediate_step_0053_0055_reach_goal.txt,53,55,reach_goal,3,pickup,0.960596,0.0
000847,87,intermediate,87/intermediate_step_0053_0055_reach_goal.txt,intermediate_step_0053_0055_reach_goal.txt,53,55,reach_goal,3,toggle,0.960596,0.0
001027,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.913517,0.81
001027,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.922745,0.81
001027,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.913517,0.7
001027,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.913517,0.0
001027,871,off_track,871/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.913517,0.0
001579,385,worst,385/worst_step_0002_find_key.txt,worst_step_0002_find_key.txt,2,2,find_key,1,left,0.868746,0.88
001579,385,worst,385/worst_step_0002_find_key.txt,worst_step_0002_find_key.txt,2,2,find_key,1,right,0.868746,0.7
001579,385,worst,385/worst_step_0002_find_key.txt,worst_step_0002_find_key.txt,2,2,find_key,1,forward,0.860058,0.0
001579,385,worst,385/worst_step_0002_find_key.txt,worst_step_0002_find_key.txt,2,2,find_key,1,pickup,0.860058,0.0
001579,385,worst,385/worst_step_0002_find_key.txt,worst_step_0002_find_key.txt,2,2,find_key,1,toggle,0.860058,0.0
000361,700,transition,700/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,left,0.842943,0.7
000361,700,transition,700/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,right,0.842943,0.7
000361,700,transition,700/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,forward,0.851458,0.79
000361,700,transition,700/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,pickup,0.860058,0.0
000361,700,transition,700/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,toggle,0.851458,0.0
000529,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.842943,0.84
000529,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.842943,0.84
000529,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.826169,0.7
000529,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.834514,0.0
000529,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.834514,0.0
000883,372,intermediate,372/intermediate_step_0107_0109_find_key.txt,intermediate_step_0107_0109_find_key.txt,107,109,find_key,3,left,0.877521,0.7
000883,372,intermediate,372/intermediate_step_0107_0109_find_key.txt,intermediate_step_0107_0109_find_key.txt,107,109,find_key,3,right,0.895338,0.88
000883,372,intermediate,372/intermediate_step_0107_0109_find_key.txt,intermediate_step_0107_0109_find_key.txt,107,109,find_key,3,forward,0.860058,0.7
000883,372,intermediate,372/intermediate_step_0107_0109_find_key.txt,intermediate_step_0107_0109_find_key.txt,107,109,find_key,3,pickup,0.886385,0.0
000883,372,intermediate,372/intermediate_step_0107_0109_find_key.txt,intermediate_step_0107_0109_find_key.txt,107,109,find_key,3,toggle,0.886385,0.0
000067,435,transition,435/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,left,0.860058,0.65
000067,435,transition,435/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,right,0.860058,0.65
000067,435,transition,435/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,forward,0.868746,0.6
000067,435,transition,435/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,pickup,0.877521,0.85
000067,435,transition,435/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,toggle,0.868746,0.5
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.95099,0.8
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.932065,0.95
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.922745,0.85
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.94148,0.5
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.94148,0.5
001429,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,left,0.9801,0.8
001429,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,right,0.9801,0.8
001429,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,forward,1.0,1.0
001429,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,pickup,0.99,0.5
001429,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,toggle,0.99,0.5
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,left,0.95099,0.8
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,right,0.95099,0.9
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,forward,0.970299,0.97
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,pickup,0.960596,0.5
001135,130,intermediate,130/intermediate_step_0057_0059_reach_goal.txt,intermediate_step_0057_0059_reach_goal.txt,57,59,reach_goal,3,toggle,0.960596,0.5
001141,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.904382,0.6
001141,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.904382,0.75
001141,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.886385,0.6
001141,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.895338,0.5
001141,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.895338,0.5
001375,343,intermediate,343/intermediate_step_0204_0206_reach_goal.txt,intermediate_step_0204_0206_reach_goal.txt,204,206,reach_goal,3,left,0.9801,0.8
001375,343,intermediate,343/intermediate_step_0204_0206_reach_goal.txt,intermediate_step_0204_0206_reach_goal.txt,204,206,reach_goal,3,right,0.960596,0.95
001375,343,intermediate,343/intermediate_step_0204_0206_reach_goal.txt,intermediate_step_0204_0206_reach_goal.txt,204,206,reach_goal,3,forward,0.95099,0.85
001375,343,intermediate,343/intermediate_step_0204_0206_reach_goal.txt,intermediate_step_0204_0206_reach_goal.txt,204,206,reach_goal,3,pickup,0.970299,0.5
001375,343,intermediate,343/intermediate_step_0204_0206_reach_goal.txt,intermediate_step_0204_0206_reach_goal.txt,204,206,reach_goal,3,toggle,0.970299,0.5
000985,99,off_track,99/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.851458,0.6
000985,99,off_track,99/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.851458,0.6
000985,99,off_track,99/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.868746,0.8
000985,99,off_track,99/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.860058,0.1
000985,99,off_track,99/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.860058,0.1
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.834514,0.7
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.834514,0.5
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.826169,0.1
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.826169,0.1
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.826169,0.1
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.886385,0.5
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.886385,0.5
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,forward,0.895338,0.7
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,pickup,0.904382,0.9
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.895338,0.1
000541,121,intermediate,121/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,left,0.851458,0.6
000541,121,intermediate,121/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,right,0.834514,0.5
000541,121,intermediate,121/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,forward,0.851458,0.7
000541,121,intermediate,121/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,pickup,0.842943,0.1
000541,121,intermediate,121/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,toggle,0.842943,0.1
001339,343,worst,343/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.842943,0.5
001339,343,worst,343/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.860058,0.7
001339,343,worst,343/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.851458,0.1
001339,343,worst,343/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.851458,0.1
001339,343,worst,343/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.851458,0.1
001219,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,left,0.834514,0.5
001219,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,right,0.834514,0.7
001219,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,forward,0.817907,0.5
001219,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,pickup,0.826169,0.1
001219,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,toggle,0.826169,0.1
001483,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,left,0.895338,0.4
001483,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,right,0.913517,0.85
001483,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,forward,0.877521,0.3
001483,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,pickup,0.904382,0.1
001483,413,intermediate,413/intermediate_step_0011_0013_open_door.txt,intermediate_step_0011_0013_open_door.txt,11,13,open_door,3,toggle,0.904382,0.2
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,left,0.932065,0.4
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,right,0.932065,0.4
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,forward,0.94148,0.3
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,pickup,0.94148,0.1
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,toggle,0.95099,0.95
001009,871,intermediate,871/intermediate_step_0001_0003_open_door.txt,intermediate_step_0001_0003_open_door.txt,1,3,open_door,3,left,0.886385,0.4
001009,871,intermediate,871/intermediate_step_0001_0003_open_door.txt,intermediate_step_0001_0003_open_door.txt,1,3,open_door,3,right,0.904382,0.85
001009,871,intermediate,871/intermediate_step_0001_0003_open_door.txt,intermediate_step_0001_0003_open_door.txt,1,3,open_door,3,forward,0.868746,0.3
001009,871,intermediate,871/intermediate_step_0001_0003_open_door.txt,intermediate_step_0001_0003_open_door.txt,1,3,open_door,3,pickup,0.895338,0.1
001009,871,intermediate,871/intermediate_step_0001_0003_open_door.txt,intermediate_step_0001_0003_open_door.txt,1,3,open_door,3,toggle,0.895338,0.2
001069,663,transition,663/transition_step_0055_0057_reach_goal.txt,transition_step_0055_0057_reach_goal.txt,55,57,reach_goal,3,left,0.9801,0.6
001069,663,transition,663/transition_step_0055_0057_reach_goal.txt,transition_step_0055_0057_reach_goal.txt,55,57,reach_goal,3,right,0.9801,0.6
001069,663,transition,663/transition_step_0055_0057_reach_goal.txt,transition_step_0055_0057_reach_goal.txt,55,57,reach_goal,3,forward,1.0,1.0
001069,663,transition,663/transition_step_0055_0057_reach_goal.txt,transition_step_0055_0057_reach_goal.txt,55,57,reach_goal,3,pickup,0.99,0.1
001069,663,transition,663/transition_step_0055_0057_reach_goal.txt,transition_step_0055_0057_reach_goal.txt,55,57,reach_goal,3,toggle,0.99,0.2
001459,413,worst,413/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.842943,0.6
001459,413,worst,413/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.842943,0.3
001459,413,worst,413/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.860058,0.7
001459,413,worst,413/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.851458,0.1
001459,413,worst,413/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.851458,0.1
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,left,0.932065,0.4
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,right,0.932065,0.4
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,forward,0.94148,0.3
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,pickup,0.94148,0.1
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,toggle,0.95099,0.95
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,left,0.95099,0.9505
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,right,0.970299,0.9606
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,forward,0.960596,0.951
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,pickup,0.960596,0.951
001021,871,intermediate,871/intermediate_step_0012_0014_reach_goal.txt,intermediate_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,toggle,0.960596,0.951
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,left,0.932065,0.9415
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,right,0.913517,0.9227
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,forward,0.895338,0.9227
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,pickup,0.922745,0.9321
000085,435,intermediate,435/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,toggle,0.922745,0.9321
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,left,0.860058,0.8864
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,right,0.860058,0.8864
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,forward,0.842943,0.8687
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,pickup,0.851458,0.8775
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,toggle,0.851458,0.8775
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.860058,0.8864
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.877521,0.9044
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,forward,0.860058,0.8864
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,pickup,0.868746,0.8953
001111,130,intermediate,130/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.868746,0.8953
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,left,0.960596,0.9606
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,right,0.9801,0.9703
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,forward,0.970299,0.9606
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,pickup,0.970299,0.9606
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,toggle,0.970299,0.9606
000601,466,intermediate,466/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,left,0.842943,0.8864
000601,466,intermediate,466/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,right,0.842943,0.8864
000601,466,intermediate,466/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,forward,0.860058,0.8953
000601,466,intermediate,466/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,pickup,0.851458,0.8864
000601,466,intermediate,466/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,toggle,0.851458,0.8864
000061,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.817907,0.4
000061,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.817907,0.7
000061,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.809728,0.2
000061,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.809728,0.1
000061,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.809728,0.1
000499,614,transition,614/transition_step_0058_0060_reach_goal.txt,transition_step_0058_0060_reach_goal.txt,58,60,reach_goal,3,left,0.9801,0.5
000499,614,transition,614/transition_step_0058_0060_reach_goal.txt,transition_step_0058_0060_reach_goal.txt,58,60,reach_goal,3,right,0.9801,0.5
000499,614,transition,614/transition_step_0058_0060_reach_goal.txt,transition_step_0058_0060_reach_goal.txt,58,60,reach_goal,3,forward,1.0,0.99
000499,614,transition,614/transition_step_0058_0060_reach_goal.txt,transition_step_0058_0060_reach_goal.txt,58,60,reach_goal,3,pickup,0.99,0.2
000499,614,transition,614/transition_step_0058_0060_reach_goal.txt,transition_step_0058_0060_reach_goal.txt,58,60,reach_goal,3,toggle,0.99,0.2
000811,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.860058,0.7
000811,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.860058,0.5
000811,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.851458,0.3
000811,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.851458,0.2
000811,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.851458,0.2
001057,663,transition,663/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,left,0.932065,0.5
