id,seed,type,path,file,step_start,step_end,event,n_maps,action,q_value,q_llm
000373,700,transition,700/transition_step_0026_0028_open_door.txt,transition_step_0026_0028_open_door.txt,26,28,open_door,3,toggle,0.913517,0.94
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,left,0.860058,0.05
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,right,0.860058,0.55
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,forward,0.842943,0.1
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,pickup,0.851458,0.0
000427,20,intermediate,20/intermediate_step_0191_0193_find_key.txt,intermediate_step_0191_0193_find_key.txt,191,193,find_key,3,toggle,0.851458,0.0
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.834514,0.4
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.834514,0.1
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.826169,0.05
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.826169,0.1
000235,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.826169,0.25
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.922745,0.05
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.904382,0.35
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.904382,0.3
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.913517,0.1
000163,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.913517,0.1
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,left,0.9801,0.05
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,right,0.9801,0.05
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,forward,1.0,0.85
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,pickup,0.99,0.02
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,toggle,0.99,0.01
000115,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.94148,0.4
000115,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.95099,0.1
000115,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.932065,0.05
000115,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.94148,0.1
000115,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.94148,0.25
001567,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.95099,0.1
001567,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.94148,0.8
001567,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.960596,0.4
001567,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.95099,0.0
001567,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.95099,0.0
001369,343,transition,343/transition_step_0207_0209_reach_goal.txt,transition_step_0207_0209_reach_goal.txt,207,209,reach_goal,3,left,0.9801,0.05
001369,343,transition,343/transition_step_0207_0209_reach_goal.txt,transition_step_0207_0209_reach_goal.txt,207,209,reach_goal,3,right,0.9801,0.05
001369,343,transition,343/transition_step_0207_0209_reach_goal.txt,transition_step_0207_0209_reach_goal.txt,207,209,reach_goal,3,forward,1.0,0.9
001369,343,transition,343/transition_step_0207_0209_reach_goal.txt,transition_step_0207_0209_reach_goal.txt,207,209,reach_goal,3,pickup,0.99,0.0
001369,343,transition,343/transition_step_0207_0209_reach_goal.txt,transition_step_0207_0209_reach_goal.txt,207,209,reach_goal,3,toggle,0.99,0.0
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,left,0.932065,0.1
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,right,0.932065,0.9
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,forward,0.94148,0.05
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,pickup,0.94148,0.0
001597,385,transition,385/transition_step_0179_0181_open_door.txt,transition_step_0179_0181_open_door.txt,179,181,open_door,3,toggle,0.95099,0.0
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,left,0.960596,0.05
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,right,0.960596,0.05
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,forward,0.9801,0.9
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,pickup,0.970299,0.0
001315,769,intermediate,769/intermediate_step_0028_0030_reach_goal.txt,intermediate_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,toggle,0.970299,0.0
001057,663,transition,663/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,left,0.932065,0.1
001057,663,transition,663/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,right,0.932065,0.1
001057,663,transition,663/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,forward,0.94148,0.1
001057,663,transition,663/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,pickup,0.94148,0.0
001057,663,transition,663/transition_step_0050_0052_open_door.txt,transition_step_0050_0052_open_door.txt,50,52,open_door,3,toggle,0.95099,0.7
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.95099,0.4
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.932065,0.1
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.922745,0.4
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.94148,0.0
000925,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.94148,0.1
000073,435,intermediate,435/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,left,0.834514,0.05
000073,435,intermediate,435/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,right,0.834514,0.05
000073,435,intermediate,435/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,forward,0.851458,0.8
000073,435,intermediate,435/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,pickup,0.842943,0.1
000073,435,intermediate,435/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,toggle,0.842943,0.0
001249,308,transition,308/transition_step_0079_0081_reach_goal.txt,transition_step_0079_0081_reach_goal.txt,79,81,reach_goal,3,left,0.9801,0.1
001249,308,transition,308/transition_step_0079_0081_reach_goal.txt,transition_step_0079_0081_reach_goal.txt,79,81,reach_goal,3,right,0.9801,0.1
001249,308,transition,308/transition_step_0079_0081_reach_goal.txt,transition_step_0079_0081_reach_goal.txt,79,81,reach_goal,3,forward,1.0,0.7
001249,308,transition,308/transition_step_0079_0081_reach_goal.txt,transition_step_0079_0081_reach_goal.txt,79,81,reach_goal,3,pickup,0.99,0.0
001249,308,transition,308/transition_step_0079_0081_reach_goal.txt,transition_step_0079_0081_reach_goal.txt,79,81,reach_goal,3,toggle,0.99,0.1
000157,860,intermediate,860/intermediate_step_0021_0023_reach_goal.txt,intermediate_step_0021_0023_reach_goal.txt,21,23,reach_goal,3,left,0.960596,0.0
000157,860,intermediate,860/intermediate_step_0021_0023_reach_goal.txt,intermediate_step_0021_0023_reach_goal.txt,21,23,reach_goal,3,right,0.960596,0.0
000157,860,intermediate,860/intermediate_step_0021_0023_reach_goal.txt,intermediate_step_0021_0023_reach_goal.txt,21,23,reach_goal,3,forward,0.9801,0.97
000157,860,intermediate,860/intermediate_step_0021_0023_reach_goal.txt,intermediate_step_0021_0023_reach_goal.txt,21,23,reach_goal,3,pickup,0.970299,0.0
000157,860,intermediate,860/intermediate_step_0021_0023_reach_goal.txt,intermediate_step_0021_0023_reach_goal.txt,21,23,reach_goal,3,toggle,0.970299,0.0
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,left,0.868746,0.05
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,right,0.868746,0.05
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,forward,0.877521,0.88
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,pickup,0.886385,0.0
001525,805,transition,805/transition_step_0050_0052_find_key.txt,transition_step_0050_0052_find_key.txt,50,52,find_key,3,toggle,0.877521,0.0
000223,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.895338,0.93
000223,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.895338,0.85
000223,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.877521,0.0
000223,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.886385,0.0
000223,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.886385,0.0
001447,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.895338,0.88
001447,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.877521,0.96
001447,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.895338,0.0
001447,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.886385,0.0
001447,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.886385,0.0
000739,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.886385,0.6
000739,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.886385,0.1
000739,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.904382,0.0
000739,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.895338,0.0
000739,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.895338,0.0
001291,769,intermediate,769/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.809728,0.1
001291,769,intermediate,769/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.826169,0.7
001291,769,intermediate,769/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,forward,0.809728,0.2
001291,769,intermediate,769/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,pickup,0.817907,0.0
001291,769,intermediate,769/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.817907,0.0
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,left,0.860058,0.1
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,right,0.860058,0.1
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,forward,0.868746,0.9
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,pickup,0.877521,0.1
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,toggle,0.868746,0.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,left,0.886385,0.1
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,right,0.886385,0.1
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,forward,0.895338,0.7
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,pickup,0.895338,0.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,toggle,0.904382,1.0
001609,385,transition,385/transition_step_0184_0186_reach_goal.txt,transition_step_0184_0186_reach_goal.txt,184,186,reach_goal,3,left,0.9801,0.05
001609,385,transition,385/transition_step_0184_0186_reach_goal.txt,transition_step_0184_0186_reach_goal.txt,184,186,reach_goal,3,right,0.9801,0.05
001609,385,transition,385/transition_step_0184_0186_reach_goal.txt,transition_step_0184_0186_reach_goal.txt,184,186,reach_goal,3,forward,1.0,0.8
001609,385,transition,385/transition_step_0184_0186_reach_goal.txt,transition_step_0184_0186_reach_goal.txt,184,186,reach_goal,3,pickup,0.99,0.05
001609,385,transition,385/transition_step_0184_0186_reach_goal.txt,transition_step_0184_0186_reach_goal.txt,184,186,reach_goal,3,toggle,0.99,0.0
001681,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.922745,0.3
001681,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.932065,0.1
001681,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.94148,0.5
001681,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.932065,0.03
001681,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.932065,0.04
001159,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.826169,0.1
001159,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.842943,0.7
001159,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.834514,0.05
001159,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.834514,0.05
001159,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.834514,0.05
001297,769,transition,769/transition_step_0021_0023_open_door.txt,transition_step_0021_0023_open_door.txt,21,23,open_door,3,left,0.895338,0.02
001297,769,transition,769/transition_step_0021_0023_open_door.txt,transition_step_0021_0023_open_door.txt,21,23,open_door,3,right,0.895338,0.02
001297,769,transition,769/transition_step_0021_0023_open_door.txt,transition_step_0021_0023_open_door.txt,21,23,open_door,3,forward,0.904382,0.65
001297,769,transition,769/transition_step_0021_0023_open_door.txt,transition_step_0021_0023_open_door.txt,21,23,open_door,3,pickup,0.904382,0.02
001297,769,transition,769/transition_step_0021_0023_open_door.txt,transition_step_0021_0023_open_door.txt,21,23,open_door,3,toggle,0.913517,0.27
001261,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.895338,0.92
001261,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.895338,0.0
001261,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.877521,0.0
001261,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.886385,0.0
001261,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.886385,0.0
001225,308,transition,308/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,left,0.868746,0.85
001225,308,transition,308/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,right,0.868746,0.85
001225,308,transition,308/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,forward,0.877521,0.95
001225,308,transition,308/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,pickup,0.886385,0.0
001225,308,transition,308/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,toggle,0.877521,0.0
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,left,0.860058,0.8
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,right,0.860058,0.8
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,forward,0.868746,0.95
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,pickup,0.877521,0.0
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,toggle,0.868746,0.0
000463,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.932065,0.7
000463,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.95099,0.96
000463,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.94148,0.7
000463,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.94148,0.0
000463,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.94148,0.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,left,0.922745,0.92
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,right,0.94148,1.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,forward,0.904382,0.9
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,pickup,0.932065,0.0
000199,270,intermediate,270/intermediate_step_0016_0018_open_door.txt,intermediate_step_0016_0018_open_door.txt,16,18,open_door,3,toggle,0.932065,0.0
000865,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.94148,0.94
000865,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.932065,0.0
000865,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.95099,0.97
000865,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.94148,0.0
000865,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.94148,0.0
001099,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,left,0.860058,0.2
001099,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,right,0.877521,0.9
001099,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,forward,0.860058,0.4
001099,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,pickup,0.868746,0.0
001099,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,toggle,0.868746,0.0
000511,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.860058,0.85
000511,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.860058,0.2
000511,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.877521,0.6
000511,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.868746,0.0
000511,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.868746,0.0
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.904382,0.7
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.922745,0.91
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.922745,0.0
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.913517,0.0
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.913517,0.0
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.886385,0.1
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.886385,0.1
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,forward,0.895338,0.8
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,pickup,0.904382,0.9
000187,270,transition,270/transition_step_0000_0000_find_key.txt,transition_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.895338,0.0
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,left,0.960596,0.1
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,right,0.9801,0.7
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,forward,0.970299,0.8
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,pickup,0.970299,0.0
000097,435,intermediate,435/intermediate_step_0019_0021_reach_goal.txt,intermediate_step_0019_0021_reach_goal.txt,19,21,reach_goal,3,toggle,0.970299,0.0
000667,214,transition,214/transition_step_0048_0050_open_door.txt,transition_step_0048_0050_open_door.txt,48,50,open_door,3,left,0.904382,0.1
000667,214,transition,214/transition_step_0048_0050_open_door.txt,transition_step_0048_0050_open_door.txt,48,50,open_door,3,right,0.904382,0.8
