id,seed,type,path,file,step_start,step_end,event,n_maps,v_value,v_llm
000242,769,transition,769/transition_step_0031_0033_reach_goal.txt,transition_step_0031_0033_reach_goal.txt,31,33,reach_goal,3,1.0,0.85
000099,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.45
000022,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.951,0.82
000193,663,initial,663/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.45
000134,330,transition,330/transition_step_0020_0022_reach_goal.txt,transition_step_0020_0022_reach_goal.txt,20,22,reach_goal,3,1.0,0.85
000217,661,intermediate,661/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8515,0.72
000188,871,transition,871/transition_step_0015_0017_reach_goal.txt,transition_step_0015_0017_reach_goal.txt,15,17,reach_goal,3,1.0,0.85
000029,860,transition,860/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,1.0,0.82
000183,871,initial,871/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.45
000149,458,off_track,458/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9227,0.85
000060,71,intermediate,71/intermediate_step_0002_0004_open_door.txt,intermediate_step_0002_0004_open_door.txt,2,4,open_door,3,0.9227,0.65
000010,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8515,0.45
000179,99,intermediate,99/intermediate_step_0043_0045_reach_goal.txt,intermediate_step_0043_0045_reach_goal.txt,43,45,reach_goal,3,0.9801,0.85
000016,435,transition,435/transition_step_0016_0018_open_door.txt,transition_step_0016_0018_open_door.txt,16,18,open_door,3,0.951,0.78
000120,214,initial,214/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.45
000249,343,transition,343/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.8864,0.65
000138,330,off_track,330/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.85
000260,491,transition,491/transition_step_0027_0029_find_key.txt,transition_step_0027_0029_find_key.txt,27,29,find_key,3,0.9135,0.68
000018,435,transition,435/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,1.0,0.85
000084,20,intermediate,20/intermediate_step_0273_0275_reach_goal.txt,intermediate_step_0273_0275_reach_goal.txt,273,275,reach_goal,3,0.9801,0.75
000303,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.35
000148,458,off_track,458/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9044,0.125
000316,955,intermediate,955/intermediate_step_0084_0086_open_door.txt,intermediate_step_0084_0086_open_door.txt,84,86,open_door,3,0.8775,0.35
000284,805,transition,805/transition_step_0075_0077_open_door.txt,transition_step_0075_0077_open_door.txt,75,77,open_door,3,0.951,0.85
000289,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8864,0.15
000154,87,transition,87/transition_step_0051_0053_open_door.txt,transition_step_0051_0053_open_door.txt,51,53,open_door,3,0.951,0.85
000038,270,intermediate,270/intermediate_step_0017_0019_open_door.txt,intermediate_step_0017_0019_open_door.txt,17,19,open_door,3,0.9415,0.12
000048,106,transition,106/transition_step_0009_0011_open_door.txt,transition_step_0009_0011_open_door.txt,9,11,open_door,3,0.9321,1.0
000293,385,transition,385/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,0.9321,0.85
000214,661,initial,661/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.45
000079,20,transition,20/transition_step_0195_0197_find_key.txt,transition_step_0195_0197_find_key.txt,195,197,find_key,3,0.8864,0.75
000001,102,initial,102/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8097,0.25
000259,491,worst,491/worst_step_0025_find_key.txt,worst_step_0025_find_key.txt,25,25,find_key,1,0.8775,0.55
000111,466,transition,466/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,0.8953,0.85
000220,661,transition,661/transition_step_0026_0028_reach_goal.txt,transition_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,1.0,0.92
000005,102,transition,102/transition_step_0040_0042_open_door.txt,transition_step_0040_0042_open_door.txt,40,42,open_door,3,0.9227,0.78
000015,435,intermediate,435/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,0.8601,0.45
000011,102,off_track,102/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9415,0.85
000173,99,worst,99/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8179,0.35
000036,270,transition,270/transition_step_0000_0001_find_key.txt,transition_step_0000_0001_find_key.txt,0,1,find_key,2,0.9135,0.45
000243,769,intermediate,769/intermediate_step_0029_0031_reach_goal.txt,intermediate_step_0029_0031_reach_goal.txt,29,31,reach_goal,3,0.9801,0.85
000270,413,worst,413/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.35
000045,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.45
000317,955,transition,955/transition_step_0099_0101_reach_goal.txt,transition_step_0099_0101_reach_goal.txt,99,101,reach_goal,3,1.0,0.92
000112,466,intermediate,466/intermediate_step_0004_0006_find_key.txt,intermediate_step_0004_0006_find_key.txt,4,6,find_key,3,0.8687,0.52
000058,71,intermediate,71/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8953,0.45
000115,466,transition,466/transition_step_0111_0113_reach_goal.txt,transition_step_0111_0113_reach_goal.txt,111,113,reach_goal,3,1.0,0.85
000086,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9044,0.65
000283,805,intermediate,805/intermediate_step_0048_0050_find_key.txt,intermediate_step_0048_0050_find_key.txt,48,50,find_key,3,0.8775,0.45
000114,466,intermediate,466/intermediate_step_0092_0094_open_door.txt,intermediate_step_0092_0094_open_door.txt,92,94,open_door,3,0.9044,0.65
000196,663,transition,663/transition_step_0051_0053_open_door.txt,transition_step_0051_0053_open_door.txt,51,53,open_door,3,0.9606,0.85
000304,191,transition,191/transition_step_0003_0005_find_key.txt,transition_step_0003_0005_find_key.txt,3,5,find_key,3,0.8601,0.85
000097,614,off_track,614/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8601,0.95
000056,71,worst,71/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.45
000230,308,intermediate,308/intermediate_step_0065_0067_open_door.txt,intermediate_step_0065_0067_open_door.txt,65,67,open_door,3,0.9044,0.15
000137,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8953,0.25
000229,308,transition,308/transition_step_0068_0070_open_door.txt,transition_step_0068_0070_open_door.txt,68,70,open_door,3,0.9227,0.85
000136,330,off_track,330/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8515,0.125
000044,106,initial,106/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.185
000231,308,transition,308/transition_step_0079_0081_reach_goal.txt,transition_step_0079_0081_reach_goal.txt,79,81,reach_goal,3,1.0,0.85
000276,413,intermediate,413/intermediate_step_0020_0022_reach_goal.txt,intermediate_step_0020_0022_reach_goal.txt,20,22,reach_goal,3,0.9801,0.95
000088,614,initial,614/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.35
000098,121,initial,121/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.45
000127,214,intermediate,214/intermediate_step_0054_0056_reach_goal.txt,intermediate_step_0054_0056_reach_goal.txt,54,56,reach_goal,3,0.9801,0.85
000287,805,intermediate,805/intermediate_step_0078_0080_reach_goal.txt,intermediate_step_0078_0080_reach_goal.txt,78,80,reach_goal,3,0.9801,0.82
000264,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,1.0,0.85
000032,860,off_track,860/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9135,0.75
000175,99,intermediate,99/intermediate_step_0004_0006_find_key.txt,intermediate_step_0004_0006_find_key.txt,4,6,find_key,3,0.8601,0.65
000069,700,intermediate,700/intermediate_step_0000_0002_find_key.txt,intermediate_step_0000_0002_find_key.txt,0,2,find_key,3,0.8515,0.55
000152,87,transition,87/transition_step_0047_0049_find_key.txt,transition_step_0047_0049_find_key.txt,47,49,find_key,3,0.9135,0.85
000096,614,off_track,614/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8601,0.65
000071,700,intermediate,700/intermediate_step_0024_0026_open_door.txt,intermediate_step_0024_0026_open_door.txt,24,26,open_door,3,0.9044,0.88
000207,130,transition,130/transition_step_0056_0058_open_door.txt,transition_step_0056_0058_open_door.txt,56,58,open_door,3,0.9606,0.85
000269,413,initial,413/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.45
000201,663,off_track,663/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9135,0.65
000244,769,off_track,769/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8179,0.35
000271,413,transition,413/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.8864,0.75
000006,102,intermediate,102/intermediate_step_0037_0039_open_door.txt,intermediate_step_0037_0039_open_door.txt,37,39,open_door,3,0.9044,0.25
000186,871,transition,871/transition_step_0005_0007_open_door.txt,transition_step_0005_0007_open_door.txt,5,7,open_door,3,0.9227,0.92
000121,214,worst,214/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8687,0.45
000200,663,off_track,663/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8262,0.35
000070,700,transition,700/transition_step_0027_0029_open_door.txt,transition_step_0027_0029_open_door.txt,27,29,open_door,3,0.9227,0.95
000157,87,intermediate,87/intermediate_step_0054_0056_reach_goal.txt,intermediate_step_0054_0056_reach_goal.txt,54,56,reach_goal,3,0.9801,0.85
000239,769,intermediate,769/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8345,0.45
000030,860,intermediate,860/intermediate_step_0022_0024_reach_goal.txt,intermediate_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,0.99,0.95
000003,102,transition,102/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,0.8687,0.85
000012,435,initial,435/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8179,0.45
000066,700,initial,700/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.15
000309,191,intermediate,191/intermediate_step_0052_0054_reach_goal.txt,intermediate_step_0052_0054_reach_goal.txt,52,54,reach_goal,3,0.9801,0.85
000139,458,initial,458/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.35
000109,466,initial,466/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.45
000007,102,transition,102/transition_step_0052_0054_reach_goal.txt,transition_step_0052_0054_reach_goal.txt,52,54,reach_goal,3,1.0,0.85
000192,871,off_track,871/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9321,0.92
000116,466,intermediate,466/intermediate_step_0109_0111_reach_goal.txt,intermediate_step_0109_0111_reach_goal.txt,109,111,reach_goal,3,0.99,0.85
000135,330,intermediate,330/intermediate_step_0018_0020_reach_goal.txt,intermediate_step_0018_0020_reach_goal.txt,18,20,reach_goal,3,0.9801,0.82
000310,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.951,0.65
000296,385,intermediate,385/intermediate_step_0177_0179_open_door.txt,intermediate_step_0177_0179_open_door.txt,177,179,open_door,3,0.9321,0.85
000206,130,intermediate,130/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8775,0.65
000068,700,transition,700/transition_step_0003_0005_find_key.txt,transition_step_0003_0005_find_key.txt,3,5,find_key,3,0.8687,0.82
000074,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8179,0.45
000144,458,intermediate,458/intermediate_step_0017_0019_open_door.txt,intermediate_step_0017_0019_open_door.txt,17,19,open_door,3,0.9227,0.82
000102,121,transition,121/transition_step_0084_0086_open_door.txt,transition_step_0084_0086_open_door.txt,84,86,open_door,3,0.9135,0.92
000067,700,worst,700/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.45
000265,491,intermediate,491/intermediate_step_0064_0066_reach_goal.txt,intermediate_step_0064_0066_reach_goal.txt,64,66,reach_goal,3,0.9801,0.85
000225,308,initial,308/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.42
000035,270,worst,270/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.9044,0.15
000263,491,intermediate,491/intermediate_step_0057_0059_open_door.txt,intermediate_step_0057_0059_open_door.txt,57,59,open_door,3,0.9227,0.45
000087,20,off_track,20/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9415,0.85
000140,458,worst,458/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.45
000095,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8097,0.52
000057,71,transition,71/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.9227,0.82
000142,458,intermediate,458/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,0.8601,0.25
000202,663,off_track,663/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.65
000300,385,off_track,385/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8864,0.45
000177,99,intermediate,99/intermediate_step_0034_0036_open_door.txt,intermediate_step_0034_0036_open_door.txt,34,36,open_door,3,0.9135,0.85
000274,413,intermediate,413/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,0.9135,0.45
000072,700,transition,700/transition_step_0035_0037_reach_goal.txt,transition_step_0035_0037_reach_goal.txt,35,37,reach_goal,3,1.0,0.92
000131,330,intermediate,330/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,0.8775,0.25
000291,385,initial,385/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.85
000052,106,off_track,106/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8429,0.2
000145,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,1.0,1.0
000047,106,intermediate,106/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,0.8687,0.85
000174,99,transition,99/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,0.8864,0.75
000221,661,intermediate,661/intermediate_step_0024_0026_reach_goal.txt,intermediate_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,0.9801,0.85
000266,491,off_track,491/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.9044,0.65
000041,270,off_track,270/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8687,0.45
000155,87,intermediate,87/intermediate_step_0048_0050_open_door.txt,intermediate_step_0048_0050_open_door.txt,48,50,open_door,3,0.9227,0.85
000272,413,intermediate,413/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8687,0.45
000160,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9703,0.95
000212,130,off_track,130/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9135,0.15
000019,435,intermediate,435/intermediate_step_0020_0022_reach_goal.txt,intermediate_step_0020_0022_reach_goal.txt,20,22,reach_goal,3,0.99,0.85
000255,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8687,0.45
000197,663,intermediate,663/intermediate_step_0048_0050_open_door.txt,intermediate_step_0048_0050_open_door.txt,48,50,open_door,3,0.9415,0.45
000073,700,intermediate,700/intermediate_step_0033_0035_reach_goal.txt,intermediate_step_0033_0035_reach_goal.txt,33,35,reach_goal,3,0.9801,0.85
000254,343,intermediate,343/intermediate_step_0205_0207_reach_goal.txt,intermediate_step_0205_0207_reach_goal.txt,205,207,reach_goal,3,0.99,0.92
000290,805,off_track,805/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9703,0.85
000031,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8775,0.65
000208,130,intermediate,130/intermediate_step_0053_0055_open_door.txt,intermediate_step_0053_0055_open_door.txt,53,55,open_door,3,0.9415,0.35
000182,99,off_track,99/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8687,0.85
000223,661,off_track,661/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8775,0.78
000009,102,off_track,102/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8179,0.65
000252,343,intermediate,343/intermediate_step_0193_0195_open_door.txt,intermediate_step_0193_0195_open_door.txt,193,195,open_door,3,0.9135,0.85
000185,871,transition,871/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,0.9044,0.72
000261,491,intermediate,491/intermediate_step_0024_0026_find_key.txt,intermediate_step_0024_0026_find_key.txt,24,26,find_key,3,0.8864,0.78
000169,372,off_track,372/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8953,0.45
000156,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,1.0,0.85
000319,955,off_track,955/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9606,0.92
000224,661,off_track,661/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.99,0.85
000285,805,intermediate,805/intermediate_step_0072_0074_open_door.txt,intermediate_step_0072_0074_open_door.txt,72,74,open_door,3,0.9227,0.35
000027,860,transition,860/transition_step_0020_0022_open_door.txt,transition_step_0020_0022_open_door.txt,20,22,open_door,3,0.9703,0.88
000164,372,intermediate,372/intermediate_step_0108_0110_find_key.txt,intermediate_step_0108_0110_find_key.txt,108,110,find_key,3,0.8953,0.65
000051,106,intermediate,106/intermediate_step_0016_0018_reach_goal.txt,intermediate_step_0016_0018_reach_goal.txt,16,18,reach_goal,3,0.9801,0.85
000146,458,intermediate,458/intermediate_step_0026_0028_reach_goal.txt,intermediate_step_0026_0028_reach_goal.txt,26,28,reach_goal,3,0.9801,0.82
000002,102,worst,102/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8097,0.15
000203,130,initial,130/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.25
000124,214,transition,214/transition_step_0049_0051_open_door.txt,transition_step_0049_0051_open_door.txt,49,51,open_door,3,0.9321,0.85
000306,191,transition,191/transition_step_0044_0046_open_door.txt,transition_step_0044_0046_open_door.txt,44,46,open_door,3,0.9044,0.85
000312,955,worst,955/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.45
000161,372,initial,372/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.32
000080,20,intermediate,20/intermediate_step_0192_0194_find_key.txt,intermediate_step_0192_0194_find_key.txt,192,194,find_key,3,0.8687,0.45
000129,330,worst,330/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.35
000132,330,transition,330/transition_step_0012_0014_open_door.txt,transition_step_0012_0014_open_door.txt,12,14,open_door,3,0.9415,0.85
000061,71,transition,71/transition_step_0012_0014_reach_goal.txt,transition_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,1.0,0.85
000094,614,intermediate,614/intermediate_step_0056_0058_reach_goal.txt,intermediate_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,0.9801,0.92
000246,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.88
000107,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8601,0.35
000105,121,intermediate,121/intermediate_step_0098_0100_reach_goal.txt,intermediate_step_0098_0100_reach_goal.txt,98,100,reach_goal,3,0.9801,0.85
000301,385,off_track,385/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9227,0.45
000318,955,intermediate,955/intermediate_step_0097_0099_reach_goal.txt,intermediate_step_0097_0099_reach_goal.txt,97,99,reach_goal,3,0.9801,0.95
000004,102,intermediate,102/intermediate_step_0002_0004_find_key.txt,intermediate_step_0002_0004_find_key.txt,2,4,find_key,3,0.8429,0.65
000089,614,worst,614/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.58
000294,385,intermediate,385/intermediate_step_0004_0006_find_key.txt,intermediate_step_0004_0006_find_key.txt,4,6,find_key,3,0.9044,0.25
000053,106,off_track,106/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8775,0.65
000178,99,transition,99/transition_step_0045_0047_reach_goal.txt,transition_step_0045_0047_reach_goal.txt,45,47,reach_goal,3,1.0,0.95
000191,871,off_track,871/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8601,0.45
000204,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.35
000092,614,intermediate,614/intermediate_step_0047_0049_open_door.txt,intermediate_step_0047_0049_open_door.txt,47,49,open_door,3,0.9135,0.55
000123,214,intermediate,214/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8687,0.15
000168,372,intermediate,372/intermediate_step_0156_0158_reach_goal.txt,intermediate_step_0156_0158_reach_goal.txt,156,158,reach_goal,3,0.9801,0.85
000237,769,worst,769/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.25
000181,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8601,0.125
000113,466,transition,466/transition_step_0095_0097_open_door.txt,transition_step_0095_0097_open_door.txt,95,97,open_door,3,0.9227,0.85
000307,191,intermediate,191/intermediate_step_0041_0043_open_door.txt,intermediate_step_0041_0043_open_door.txt,41,43,open_door,3,0.8864,0.15
000298,385,intermediate,385/intermediate_step_0182_0184_reach_goal.txt,intermediate_step_0182_0184_reach_goal.txt,182,184,reach_goal,3,0.9801,0.95
000262,491,transition,491/transition_step_0060_0062_open_door.txt,transition_step_0060_0062_open_door.txt,60,62,open_door,3,0.9415,0.85
000240,769,transition,769/transition_step_0022_0024_open_door.txt,transition_step_0022_0024_open_door.txt,22,24,open_door,3,0.9227,0.82
000150,87,initial,87/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.45
000305,191,intermediate,191/intermediate_step_0000_0002_find_key.txt,intermediate_step_0000_0002_find_key.txt,0,2,find_key,3,0.8429,0.32
000167,372,transition,372/transition_step_0158_0160_reach_goal.txt,transition_step_0158_0160_reach_goal.txt,158,160,reach_goal,3,1.0,0.85
000128,330,initial,330/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.45
000279,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.85
