id,seed,type,path,file,step_start,step_end,event,n_maps,v_value,v_llm
000294,385,intermediate,385/intermediate_step_0004_0006_find_key.txt,intermediate_step_0004_0006_find_key.txt,4,6,find_key,3,0.9044,0.92
000148,458,off_track,458/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9044,0.92
000055,71,initial,71/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.9
000216,661,transition,661/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.8775,0.9
000086,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9044,0.94
000099,121,worst,121/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.87
000295,385,transition,385/transition_step_0180_0182_open_door.txt,transition_step_0180_0182_open_door.txt,180,182,open_door,3,0.9606,0.96
000184,871,worst,871/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.86
000022,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.951,0.94
000314,955,intermediate,955/intermediate_step_0032_0034_find_key.txt,intermediate_step_0032_0034_find_key.txt,32,34,find_key,3,0.8429,0.87
000095,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8097,0.84
000194,663,worst,663/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.85
000097,614,off_track,614/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8601,0.86
000222,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8262,0.81
000160,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9703,0.94
000317,955,transition,955/transition_step_0099_0101_reach_goal.txt,transition_step_0099_0101_reach_goal.txt,99,101,reach_goal,3,1.0,0.99
000061,71,transition,71/transition_step_0012_0014_reach_goal.txt,transition_step_0012_0014_reach_goal.txt,12,14,reach_goal,3,1.0,0.98
000126,214,transition,214/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,1.0,0.99
000262,491,transition,491/transition_step_0060_0062_open_door.txt,transition_step_0060_0062_open_door.txt,60,62,open_door,3,0.9415,0.94
000013,435,worst,435/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8179,0.35
000076,700,off_track,700/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9227,0.75
000237,769,worst,769/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.45
000066,700,initial,700/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.3
000138,330,off_track,330/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.78
000150,87,initial,87/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.4
000251,343,transition,343/transition_step_0196_0198_open_door.txt,transition_step_0196_0198_open_door.txt,196,198,open_door,3,0.9321,0.82
000249,343,transition,343/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.8864,0.75
000060,71,intermediate,71/intermediate_step_0002_0004_open_door.txt,intermediate_step_0002_0004_open_door.txt,2,4,open_door,3,0.9227,0.9227
000017,435,intermediate,435/intermediate_step_0013_0015_open_door.txt,intermediate_step_0013_0015_open_door.txt,13,15,open_door,3,0.9321,0.9321
000191,871,off_track,871/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8601,0.8687
000109,466,initial,466/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.8515
000045,106,worst,106/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.8515
000074,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8179,0.8345
000119,466,off_track,466/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8601,0.8775
000052,106,off_track,106/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8429,0.8515
000280,805,initial,805/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8515,0.877
000036,270,transition,270/transition_step_0000_0001_find_key.txt,transition_step_0000_0001_find_key.txt,0,1,find_key,2,0.9135,0.922
000271,413,transition,413/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.8864,0.895
000199,663,intermediate,663/intermediate_step_0053_0055_reach_goal.txt,intermediate_step_0053_0055_reach_goal.txt,53,55,reach_goal,3,0.9801,0.98
000053,106,off_track,106/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8775,0.895
000042,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8953,0.895
000068,700,transition,700/transition_step_0003_0005_find_key.txt,transition_step_0003_0005_find_key.txt,3,5,find_key,3,0.8687,0.886
000090,614,transition,614/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,0.8775,0.895
000312,955,worst,955/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.8
000171,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.951,0.95
000292,385,worst,385/worst_step_0002_find_key.txt,worst_step_0002_find_key.txt,2,2,find_key,1,0.8687,0.89
000145,458,transition,458/transition_step_0028_0030_reach_goal.txt,transition_step_0028_0030_reach_goal.txt,28,30,reach_goal,3,1.0,0.99
000304,191,transition,191/transition_step_0003_0005_find_key.txt,transition_step_0003_0005_find_key.txt,3,5,find_key,3,0.8601,0.85
000166,372,intermediate,372/intermediate_step_0149_0151_open_door.txt,intermediate_step_0149_0151_open_door.txt,149,151,open_door,3,0.951,0.95
000167,372,transition,372/transition_step_0158_0160_reach_goal.txt,transition_step_0158_0160_reach_goal.txt,158,160,reach_goal,3,1.0,0.99
000096,614,off_track,614/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8601,0.87
000242,769,transition,769/transition_step_0031_0033_reach_goal.txt,transition_step_0031_0033_reach_goal.txt,31,33,reach_goal,3,1.0,0.97
000299,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8953,0.895
000059,71,transition,71/transition_step_0005_0007_open_door.txt,transition_step_0005_0007_open_door.txt,5,7,open_door,3,0.951,0.941
000241,769,intermediate,769/intermediate_step_0019_0021_open_door.txt,intermediate_step_0019_0021_open_door.txt,19,21,open_door,3,0.8953,0.913
000111,466,transition,466/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,0.8953,0.895
000147,458,off_track,458/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8345,0.843
000252,343,intermediate,343/intermediate_step_0193_0195_open_door.txt,intermediate_step_0193_0195_open_door.txt,193,195,open_door,3,0.9135,0.913
000259,491,worst,491/worst_step_0025_find_key.txt,worst_step_0025_find_key.txt,25,25,find_key,1,0.8775,0.895
000247,343,initial,343/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.8775
000174,99,transition,99/transition_step_0007_0009_find_key.txt,transition_step_0007_0009_find_key.txt,7,9,find_key,3,0.8864,0.8864
000189,871,intermediate,871/intermediate_step_0013_0015_reach_goal.txt,intermediate_step_0013_0015_reach_goal.txt,13,15,reach_goal,3,0.9801,0.9703
000027,860,transition,860/transition_step_0020_0022_open_door.txt,transition_step_0020_0022_open_door.txt,20,22,open_door,3,0.9703,0.9703
000215,661,worst,661/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.86
000268,491,off_track,491/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8953,0.9135
000200,663,off_track,663/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8262,0.8429
000016,435,transition,435/transition_step_0016_0018_open_door.txt,transition_step_0016_0018_open_door.txt,16,18,open_door,3,0.951,0.9606
000165,372,transition,372/transition_step_0152_0154_open_door.txt,transition_step_0152_0154_open_door.txt,152,154,open_door,3,0.9606,0.94
000261,491,intermediate,491/intermediate_step_0024_0026_find_key.txt,intermediate_step_0024_0026_find_key.txt,24,26,find_key,3,0.8864,0.89
000032,860,off_track,860/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9135,0.91
000028,860,intermediate,860/intermediate_step_0017_0019_open_door.txt,intermediate_step_0017_0019_open_door.txt,17,19,open_door,3,0.951,0.93
000297,385,transition,385/transition_step_0184_0186_reach_goal.txt,transition_step_0184_0186_reach_goal.txt,184,186,reach_goal,3,1.0,0.99
000043,270,off_track,270/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8953,0.9
000178,99,transition,99/transition_step_0045_0047_reach_goal.txt,transition_step_0045_0047_reach_goal.txt,45,47,reach_goal,3,1.0,0.97
000218,661,transition,661/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,0.9321,0.91
000110,466,worst,466/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8262,0.851
000214,661,initial,661/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.834
000010,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8515,0.904
000054,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.951,0.932
000155,87,intermediate,87/intermediate_step_0048_0050_open_door.txt,intermediate_step_0048_0050_open_door.txt,48,50,open_door,3,0.9227,0.923
000197,663,intermediate,663/intermediate_step_0048_0050_open_door.txt,intermediate_step_0048_0050_open_door.txt,48,50,open_door,3,0.9415,0.951
000208,130,intermediate,130/intermediate_step_0053_0055_open_door.txt,intermediate_step_0053_0055_open_door.txt,53,55,open_door,3,0.9415,0.951
000141,458,transition,458/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,0.8864,0.904
000024,860,worst,860/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.9044,0.86
000144,458,intermediate,458/intermediate_step_0017_0019_open_door.txt,intermediate_step_0017_0019_open_door.txt,17,19,open_door,3,0.9227,0.91
000235,308,off_track,308/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.9
000233,308,off_track,308/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8179,0.8
000049,106,intermediate,106/intermediate_step_0006_0008_open_door.txt,intermediate_step_0006_0008_open_door.txt,6,8,open_door,3,0.9044,0.88
000084,20,intermediate,20/intermediate_step_0273_0275_reach_goal.txt,intermediate_step_0273_0275_reach_goal.txt,273,275,reach_goal,3,0.9801,0.97
000204,130,worst,130/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.85
000313,955,transition,955/transition_step_0035_0037_find_key.txt,transition_step_0035_0037_find_key.txt,35,37,find_key,3,0.8601,0.81
000264,491,transition,491/transition_step_0066_0068_reach_goal.txt,transition_step_0066_0068_reach_goal.txt,66,68,reach_goal,3,1.0,0.99
000149,458,off_track,458/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9227,0.93
000001,102,initial,102/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8097,0.83
000225,308,initial,308/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.85
000290,805,off_track,805/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9703,0.96
000015,435,intermediate,435/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,0.8601,0.86
000121,214,worst,214/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8687,0.89
000307,191,intermediate,191/intermediate_step_0041_0043_open_door.txt,intermediate_step_0041_0043_open_door.txt,41,43,open_door,3,0.8864,0.9
000274,413,intermediate,413/intermediate_step_0012_0014_open_door.txt,intermediate_step_0012_0014_open_door.txt,12,14,open_door,3,0.9135,0.91
000029,860,transition,860/transition_step_0024_0026_reach_goal.txt,transition_step_0024_0026_reach_goal.txt,24,26,reach_goal,3,1.0,0.98
000177,99,intermediate,99/intermediate_step_0034_0036_open_door.txt,intermediate_step_0034_0036_open_door.txt,34,36,open_door,3,0.9135,0.9
000308,191,transition,191/transition_step_0054_0056_reach_goal.txt,transition_step_0054_0056_reach_goal.txt,54,56,reach_goal,3,1.0,0.86
000176,99,transition,99/transition_step_0037_0039_open_door.txt,transition_step_0037_0039_open_door.txt,37,39,open_door,3,0.9321,0.91
000023,860,initial,860/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.9044,0.92
000253,343,transition,343/transition_step_0207_0209_reach_goal.txt,transition_step_0207_0209_reach_goal.txt,207,209,reach_goal,3,1.0,0.86
000318,955,intermediate,955/intermediate_step_0097_0099_reach_goal.txt,intermediate_step_0097_0099_reach_goal.txt,97,99,reach_goal,3,0.9801,0.84
000179,99,intermediate,99/intermediate_step_0043_0045_reach_goal.txt,intermediate_step_0043_0045_reach_goal.txt,43,45,reach_goal,3,0.9801,0.96059601
000041,270,off_track,270/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8687,0.89533825
000223,661,off_track,661/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8775,0.90438208
000057,71,transition,71/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.9227,0.92274469
000124,214,transition,214/transition_step_0049_0051_open_door.txt,transition_step_0049_0051_open_door.txt,49,51,open_door,3,0.9321,0.93206534
000104,121,transition,121/transition_step_0100_0102_reach_goal.txt,transition_step_0100_0102_reach_goal.txt,100,102,reach_goal,3,1.0,0.970299
000298,385,intermediate,385/intermediate_step_0182_0184_reach_goal.txt,intermediate_step_0182_0184_reach_goal.txt,182,184,reach_goal,3,0.9801,0.9801
000286,805,transition,805/transition_step_0080_0082_reach_goal.txt,transition_step_0080_0082_reach_goal.txt,80,82,reach_goal,3,1.0,0.99
000112,466,intermediate,466/intermediate_step_0004_0006_find_key.txt,intermediate_step_0004_0006_find_key.txt,4,6,find_key,3,0.8687,0.8775
000113,466,transition,466/transition_step_0095_0097_open_door.txt,transition_step_0095_0097_open_door.txt,95,97,open_door,3,0.9227,0.8864
000291,385,initial,385/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.8953
000250,343,intermediate,343/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8601,0.8775
000025,860,transition,860/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,0.9415,0.9606
000212,130,off_track,130/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.9135,0.9415
000020,435,off_track,435/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8515,0.8775
000134,330,transition,330/transition_step_0020_0022_reach_goal.txt,transition_step_0020_0022_reach_goal.txt,20,22,reach_goal,3,1.0,0.99
000154,87,transition,87/transition_step_0051_0053_open_door.txt,transition_step_0051_0053_open_door.txt,51,53,open_door,3,0.951,0.951
000302,191,initial,191/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.8515
000101,121,intermediate,121/intermediate_step_0000_0002_find_key.txt,intermediate_step_0000_0002_find_key.txt,0,2,find_key,3,0.8601,0.8687
000282,805,transition,805/transition_step_0051_0053_find_key.txt,transition_step_0051_0053_find_key.txt,51,53,find_key,3,0.8953,0.9044
000213,130,off_track,130/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.8953,0.9415
000046,106,transition,106/transition_step_0005_0007_find_key.txt,transition_step_0005_0007_find_key.txt,5,7,find_key,3,0.8953,0.8953
000007,102,transition,102/transition_step_0052_0054_reach_goal.txt,transition_step_0052_0054_reach_goal.txt,52,54,reach_goal,3,1.0,0.99
000006,102,intermediate,102/intermediate_step_0037_0039_open_door.txt,intermediate_step_0037_0039_open_door.txt,37,39,open_door,3,0.9044,0.9135
000289,805,off_track,805/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8864,0.913
000082,20,intermediate,20/intermediate_step_0269_0271_open_door.txt,intermediate_step_0269_0271_open_door.txt,269,271,open_door,3,0.951,0.97
000255,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8687,0.9
000275,413,transition,413/transition_step_0022_0024_reach_goal.txt,transition_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,1.0,0.97
000230,308,intermediate,308/intermediate_step_0065_0067_open_door.txt,intermediate_step_0065_0067_open_door.txt,65,67,open_door,3,0.9044,0.922
000239,769,intermediate,769/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8345,0.86
000319,955,off_track,955/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9606,0.95
000193,663,initial,663/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.9
000232,308,intermediate,308/intermediate_step_0077_0079_reach_goal.txt,intermediate_step_0077_0079_reach_goal.txt,77,79,reach_goal,3,0.9801,0.97
000256,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8687,0.89
000246,769,off_track,769/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.92
000192,871,off_track,871/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9321,0.87
000310,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.951,0.88
000287,805,intermediate,805/intermediate_step_0078_0080_reach_goal.txt,intermediate_step_0078_0080_reach_goal.txt,78,80,reach_goal,3,0.9801,0.94
000012,435,initial,435/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8179,0.75
000050,106,transition,106/transition_step_0018_0020_reach_goal.txt,transition_step_0018_0020_reach_goal.txt,18,20,reach_goal,3,1.0,0.91
000030,860,intermediate,860/intermediate_step_0022_0024_reach_goal.txt,intermediate_step_0022_0024_reach_goal.txt,22,24,reach_goal,3,0.99,0.9801
000103,121,intermediate,121/intermediate_step_0081_0083_open_door.txt,intermediate_step_0081_0083_open_door.txt,81,83,open_door,3,0.8953,0.9044
000164,372,intermediate,372/intermediate_step_0108_0110_find_key.txt,intermediate_step_0108_0110_find_key.txt,108,110,find_key,3,0.8953,0.9321
000125,214,intermediate,214/intermediate_step_0046_0048_open_door.txt,intermediate_step_0046_0048_open_door.txt,46,48,open_door,3,0.9044,0.9135
000187,871,intermediate,871/intermediate_step_0002_0004_open_door.txt,intermediate_step_0002_0004_open_door.txt,2,4,open_door,3,0.9044,0.9135
000034,270,initial,270/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.9044,0.9135
000114,466,intermediate,466/intermediate_step_0092_0094_open_door.txt,intermediate_step_0092_0094_open_door.txt,92,94,open_door,3,0.9044,0.9135
000118,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,0.8429,0.8687
000279,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,0.9044,0.9227
000183,871,initial,871/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.8773
000288,805,off_track,805/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,0.8515,0.8773
000127,214,intermediate,214/intermediate_step_0054_0056_reach_goal.txt,intermediate_step_0054_0056_reach_goal.txt,54,56,reach_goal,3,0.9801,0.9703
000265,491,intermediate,491/intermediate_step_0064_0066_reach_goal.txt,intermediate_step_0064_0066_reach_goal.txt,64,66,reach_goal,3,0.9801,0.9703
000272,413,intermediate,413/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8687,0.8601
