id,seed,type,path,file,step_start,step_end,event,n_maps,v_value,v_llm
000140,458,worst,458/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.851458
000212,130,off_track,130/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9044,0.922745
000010,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8515,0.8775
000197,663,intermediate,663/intermediate_step_0046_0050_open_door.txt,intermediate_step_0046_0050_open_door.txt,46,50,open_door,5,0.9415,0.9509
000171,372,off_track,372/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9415,0.9509
000063,71,off_track,71/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.9044,0.932
000073,700,intermediate,700/intermediate_step_0031_0035_reach_goal.txt,intermediate_step_0031_0035_reach_goal.txt,31,35,reach_goal,5,0.9801,0.8953
000093,614,transition,614/transition_step_0056_0060_reach_goal.txt,transition_step_0056_0060_reach_goal.txt,56,60,reach_goal,5,1.0,0.9227
000131,330,intermediate,330/intermediate_step_0001_0005_find_key.txt,intermediate_step_0001_0005_find_key.txt,1,5,find_key,5,0.8775,0.8863
000036,270,transition,270/transition_step_0000_0001_find_key.txt,transition_step_0000_0001_find_key.txt,0,1,find_key,2,0.9135,0.932
000106,121,off_track,121/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8775,0.8687
000032,860,off_track,860/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8953,0.8953
000147,458,off_track,458/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8515,0.86
000114,466,intermediate,466/intermediate_step_0090_0094_open_door.txt,intermediate_step_0090_0094_open_door.txt,90,94,open_door,5,0.9044,0.9044
000287,805,intermediate,805/intermediate_step_0076_0080_reach_goal.txt,intermediate_step_0076_0080_reach_goal.txt,76,80,reach_goal,5,0.9801,0.9227
000253,343,transition,343/transition_step_0205_0209_reach_goal.txt,transition_step_0205_0209_reach_goal.txt,205,209,reach_goal,5,1.0,0.99
000230,308,intermediate,308/intermediate_step_0063_0067_open_door.txt,intermediate_step_0063_0067_open_door.txt,63,67,open_door,5,0.9044,0.9044
000025,860,transition,860/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.9415,0.951
000072,700,transition,700/transition_step_0033_0037_reach_goal.txt,transition_step_0033_0037_reach_goal.txt,33,37,reach_goal,5,1.0,0.9703
000295,385,transition,385/transition_step_0178_0182_open_door.txt,transition_step_0178_0182_open_door.txt,178,182,open_door,5,0.9606,0.951
000158,87,off_track,87/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8687,0.8687
000042,270,off_track,270/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9415,0.932
000089,614,worst,614/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.8428
000102,121,transition,121/transition_step_0082_0086_open_door.txt,transition_step_0082_0086_open_door.txt,82,86,open_door,5,0.9135,0.9044
000015,435,intermediate,435/intermediate_step_0001_0005_find_key.txt,intermediate_step_0001_0005_find_key.txt,1,5,find_key,5,0.8601,0.8515
000302,191,initial,191/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.8179
000185,871,transition,871/transition_step_0000_0003_find_key.txt,transition_step_0000_0003_find_key.txt,0,3,find_key,4,0.9044,0.9044
000109,466,initial,466/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8345,0.8429
000196,663,transition,663/transition_step_0049_0053_open_door.txt,transition_step_0049_0053_open_door.txt,49,53,open_door,5,0.9606,0.9606
000046,106,transition,106/transition_step_0003_0007_find_key.txt,transition_step_0003_0007_find_key.txt,3,7,find_key,5,0.8953,0.8953
000138,330,off_track,330/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8687,0.8775
000110,466,worst,466/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8262,0.8345
000265,491,intermediate,491/intermediate_step_0062_0066_reach_goal.txt,intermediate_step_0062_0066_reach_goal.txt,62,66,reach_goal,5,0.9801,0.9703
000297,385,transition,385/transition_step_0182_0186_reach_goal.txt,transition_step_0182_0186_reach_goal.txt,182,186,reach_goal,5,1.0,0.99
000234,308,off_track,308/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8429,0.8428
000307,191,intermediate,191/intermediate_step_0039_0043_open_door.txt,intermediate_step_0039_0043_open_door.txt,39,43,open_door,5,0.8864,0.8864
000259,491,worst,491/worst_step_0025_find_key.txt,worst_step_0025_find_key.txt,25,25,find_key,1,0.8775,0.86
000104,121,transition,121/transition_step_0098_0102_reach_goal.txt,transition_step_0098_0102_reach_goal.txt,98,102,reach_goal,5,1.0,0.98
000180,99,off_track,99/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8345,0.85
000074,700,off_track,700/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8097,0.83
000224,661,off_track,661/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.951,0.91
000188,871,transition,871/transition_step_0013_0017_reach_goal.txt,transition_step_0013_0017_reach_goal.txt,13,17,reach_goal,5,1.0,0.9703
000006,102,intermediate,102/intermediate_step_0035_0039_open_door.txt,intermediate_step_0035_0039_open_door.txt,35,39,open_door,5,0.9044,0.8953
000211,130,off_track,130/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8864,0.8429
000177,99,intermediate,99/intermediate_step_0032_0036_open_door.txt,intermediate_step_0032_0036_open_door.txt,32,36,open_door,5,0.9135,0.9135
000179,99,intermediate,99/intermediate_step_0041_0045_reach_goal.txt,intermediate_step_0041_0045_reach_goal.txt,41,45,reach_goal,5,0.9801,0.9703
000291,385,initial,385/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8775,0.886
000092,614,intermediate,614/intermediate_step_0045_0049_open_door.txt,intermediate_step_0045_0049_open_door.txt,45,49,open_door,5,0.9135,0.904
000293,385,transition,385/transition_step_0005_0009_find_key.txt,transition_step_0005_0009_find_key.txt,5,9,find_key,5,0.9321,0.941
000029,860,transition,860/transition_step_0022_0026_reach_goal.txt,transition_step_0022_0026_reach_goal.txt,22,26,reach_goal,5,1.0,0.99
000285,805,intermediate,805/intermediate_step_0070_0074_open_door.txt,intermediate_step_0070_0074_open_door.txt,70,74,open_door,5,0.9227,0.913
000065,71,off_track,71/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9044,0.9227
000235,308,off_track,308/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8864,0.8775
000057,71,transition,71/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.9227,0.9227
000053,106,off_track,106/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8687,0.86
000256,343,off_track,343/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8687,0.8953
000226,308,worst,308/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8345,0.851
000272,413,intermediate,413/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8687,0.868
000021,435,off_track,435/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8775,0.886
000310,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9415,0.941
000250,343,intermediate,343/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8601,0.843
000163,372,transition,372/transition_step_0109_0113_find_key.txt,transition_step_0109_0113_find_key.txt,109,113,find_key,5,0.9135,0.94148
000017,435,intermediate,435/intermediate_step_0011_0015_open_door.txt,intermediate_step_0011_0015_open_door.txt,11,15,open_door,5,0.9321,0.94148
000214,661,initial,661/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.83453
000037,270,transition,270/transition_step_0018_0022_open_door.txt,transition_step_0018_0022_open_door.txt,18,22,open_door,5,0.9606,0.96059
000132,330,transition,330/transition_step_0010_0014_open_door.txt,transition_step_0010_0014_open_door.txt,10,14,open_door,5,0.9415,0.96059
000189,871,intermediate,871/intermediate_step_0011_0015_reach_goal.txt,intermediate_step_0011_0015_reach_goal.txt,11,15,reach_goal,5,0.9801,0.96059601
000086,20,off_track,20/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9135,0.904382075
000113,466,transition,466/transition_step_0093_0097_open_door.txt,transition_step_0093_0097_open_door.txt,93,97,open_door,5,0.9227,0.904382075
000219,661,intermediate,661/intermediate_step_0014_0018_open_door.txt,intermediate_step_0014_0018_open_door.txt,14,18,open_door,5,0.9135,0.904382075
000107,121,off_track,121/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8515,0.84288241
000115,466,transition,466/transition_step_0109_0113_reach_goal.txt,transition_step_0109_0113_reach_goal.txt,109,113,reach_goal,5,1.0,0.99
000038,270,intermediate,270/intermediate_step_0015_0019_open_door.txt,intermediate_step_0015_0019_open_door.txt,15,19,open_door,5,0.9415,0.941
000004,102,intermediate,102/intermediate_step_0000_0004_find_key.txt,intermediate_step_0000_0004_find_key.txt,0,4,find_key,5,0.8429,0.868
000187,871,intermediate,871/intermediate_step_0000_0004_open_door.txt,intermediate_step_0000_0004_open_door.txt,0,4,open_door,5,0.9044,0.886
000303,191,worst,191/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.851
000103,121,intermediate,121/intermediate_step_0079_0083_open_door.txt,intermediate_step_0079_0083_open_door.txt,79,83,open_door,5,0.8953,0.8953
000220,661,transition,661/transition_step_0024_0028_reach_goal.txt,transition_step_0024_0028_reach_goal.txt,24,28,reach_goal,5,1.0,0.99
000255,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8515,0.8775
000005,102,transition,102/transition_step_0038_0042_open_door.txt,transition_step_0038_0042_open_door.txt,38,42,open_door,5,0.9227,0.9227
000101,121,intermediate,121/intermediate_step_0000_0002_find_key.txt,intermediate_step_0000_0002_find_key.txt,0,2,find_key,3,0.8601,0.8601
000300,385,off_track,385/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8775,0.8775
000108,121,off_track,121/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8601,0.8515
000237,769,worst,769/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.8097
000205,130,transition,130/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.9044,0.9044
000088,614,initial,614/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.8429
000098,121,initial,121/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.8428
000170,372,off_track,372/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9227,0.9606
000282,805,transition,805/transition_step_0049_0053_find_key.txt,transition_step_0049_0053_find_key.txt,49,53,find_key,5,0.8953,0.8601
000183,871,initial,871/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.8601
000213,130,off_track,130/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9606,0.951
000121,214,worst,214/worst_step_0001_find_key.txt,worst_step_0001_find_key.txt,1,1,find_key,1,0.8687,0.86
000090,614,transition,614/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,0.8775,0.9
000117,466,off_track,466/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8601,0.86
000210,130,intermediate,130/intermediate_step_0056_0060_reach_goal.txt,intermediate_step_0056_0060_reach_goal.txt,56,60,reach_goal,5,0.9801,0.97
000111,466,transition,466/transition_step_0005_0009_find_key.txt,transition_step_0005_0009_find_key.txt,5,9,find_key,5,0.8953,0.91
000128,330,initial,330/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8429,0.834
000094,614,intermediate,614/intermediate_step_0054_0058_reach_goal.txt,intermediate_step_0054_0058_reach_goal.txt,54,58,reach_goal,5,0.9801,0.97
000122,214,transition,214/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.8953,0.886
000269,413,initial,413/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.834
000134,330,transition,330/transition_step_0018_0022_reach_goal.txt,transition_step_0018_0022_reach_goal.txt,18,22,reach_goal,5,1.0,0.932
000162,372,worst,372/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.86
000079,20,transition,20/transition_step_0193_0197_find_key.txt,transition_step_0193_0197_find_key.txt,193,197,find_key,5,0.8864,0.86
000267,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9227,0.886
000247,343,initial,343/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.834
000301,385,off_track,385/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9321,0.922
000002,102,worst,102/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8097,0.785
000249,343,transition,343/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.8864,0.895
000039,270,transition,270/transition_step_0022_0026_reach_goal.txt,transition_step_0022_0026_reach_goal.txt,22,26,reach_goal,5,1.0,0.99
000157,87,intermediate,87/intermediate_step_0052_0056_reach_goal.txt,intermediate_step_0052_0056_reach_goal.txt,52,56,reach_goal,5,0.9801,0.97
000160,87,off_track,87/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,1.0,0.99
000229,308,transition,308/transition_step_0066_0070_open_door.txt,transition_step_0066_0070_open_door.txt,66,70,open_door,5,0.9227,0.9415
000151,87,worst,87/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.8429
000222,661,off_track,661/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8262,0.8097
000119,466,off_track,466/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8515,0.8345
000296,385,intermediate,385/intermediate_step_0175_0179_open_door.txt,intermediate_step_0175_0179_open_door.txt,175,179,open_door,5,0.9321,0.9321
000165,372,transition,372/transition_step_0150_0154_open_door.txt,transition_step_0150_0154_open_door.txt,150,154,open_door,5,0.9606,0.96059601
000096,614,off_track,614/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8864,0.88638487
000281,805,worst,805/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8515,0.89533665
000156,87,transition,87/transition_step_0054_0058_reach_goal.txt,transition_step_0054_0058_reach_goal.txt,54,58,reach_goal,5,1.0,0.9801
000019,435,intermediate,435/intermediate_step_0018_0022_reach_goal.txt,intermediate_step_0018_0022_reach_goal.txt,18,22,reach_goal,5,0.99,0.9801
000254,343,intermediate,343/intermediate_step_0203_0207_reach_goal.txt,intermediate_step_0203_0207_reach_goal.txt,203,207,reach_goal,5,0.99,0.9801
000137,330,off_track,330/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8953,0.8864
000201,663,off_track,663/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8687,0.8601
000054,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9415,0.9321
000184,871,worst,871/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.8429
000202,663,off_track,663/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9321,0.9227
000112,466,intermediate,466/intermediate_step_0002_0006_find_key.txt,intermediate_step_0002_0006_find_key.txt,2,6,find_key,5,0.8687,0.8775
000022,435,off_track,435/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9801,0.9415
000264,491,transition,491/transition_step_0064_0068_reach_goal.txt,transition_step_0064_0068_reach_goal.txt,64,68,reach_goal,5,1.0,0.9415
000308,191,transition,191/transition_step_0052_0056_reach_goal.txt,transition_step_0052_0056_reach_goal.txt,52,56,reach_goal,5,1.0,0.99
000139,458,initial,458/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.86
000080,20,intermediate,20/intermediate_step_0190_0194_find_key.txt,intermediate_step_0190_0194_find_key.txt,190,194,find_key,5,0.8687,0.87
000167,372,transition,372/transition_step_0156_0160_reach_goal.txt,transition_step_0156_0160_reach_goal.txt,156,160,reach_goal,5,1.0,1.0
000195,663,transition,663/transition_step_0000_0003_find_key.txt,transition_step_0000_0003_find_key.txt,0,3,find_key,4,0.8953,0.93
000144,458,intermediate,458/intermediate_step_0015_0019_open_door.txt,intermediate_step_0015_0019_open_door.txt,15,19,open_door,5,0.9227,0.94
000127,214,intermediate,214/intermediate_step_0052_0056_reach_goal.txt,intermediate_step_0052_0056_reach_goal.txt,52,56,reach_goal,5,0.9801,0.970299
000221,661,intermediate,661/intermediate_step_0022_0026_reach_goal.txt,intermediate_step_0022_0026_reach_goal.txt,22,26,reach_goal,5,0.9801,0.970299
000091,614,transition,614/transition_step_0048_0052_open_door.txt,transition_step_0048_0052_open_door.txt,48,52,open_door,5,0.9321,0.922744
000186,871,transition,871/transition_step_0003_0007_open_door.txt,transition_step_0003_0007_open_door.txt,3,7,open_door,5,0.9227,0.913517
000194,663,worst,663/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.826169
000239,769,intermediate,769/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8345,0.851
000118,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8687,0.895
000018,435,transition,435/transition_step_0020_0024_reach_goal.txt,transition_step_0020_0024_reach_goal.txt,20,24,reach_goal,5,1.0,0.98
000227,308,transition,308/transition_step_0006_0010_find_key.txt,transition_step_0006_0010_find_key.txt,6,10,find_key,5,0.8953,0.913
000020,435,off_track,435/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8687,0.877
000274,413,intermediate,413/intermediate_step_0010_0014_open_door.txt,intermediate_step_0010_0014_open_door.txt,10,14,open_door,5,0.9135,0.9135
000200,663,off_track,663/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8097,0.8262
000048,106,transition,106/transition_step_0007_0011_open_door.txt,transition_step_0007_0011_open_door.txt,7,11,open_door,5,0.9321,0.9321
000271,413,transition,413/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.8864,0.8864
